#incident_id,date,n_killed,n_injured,latitude,longitude,guns_involved,district,0,0
178075,8,21,14,0,0,40.0047,-79.0764,0,0
178754,8,21,14,1,1,41.8781,-87.6298,0,6
178132,8,21,14,0,0,29.9356,-95.2458,1,142
178659,8,21,14,0,1,35.2056,-80.8694,0,102
178697,8,21,14,0,0,39.5349,-119.753,1,30
178818,8,21,14,0,1,25.876,-80.1738,0,108
1049166,8,21,14,1,0,42.3682,-85.9863,1,66
658419,8,21,14,0,0,44.9484,-93.2741,1,0
178938,8,21,14,1,0,32.3881,-86.2797,0,78
182163,8,21,14,0,1,29.7264,-98.8705,1,53
178403,8,21,14,0,0,40.5299,-78.2983,1,0
180302,8,22,14,2,0,31.3145,-89.2932,0,103
179582,8,22,14,0,0,42.1087,-75.9018,0,123
192148,8,22,14,0,0,25.7968,-80.2762,0,111
179774,8,22,14,0,1,38.704,-90.247,0,76
181159,8,22,14,0,1,34.0788,-117.97,0,48
192149,8,22,14,0,0,48.1768,-103.631,0,2
179206,8,22,14,1,0,40.6999,-73.9836,0,57
178965,8,22,14,0,1,42.971,-87.8624,0,20
178858,8,22,14,0,0,40.8016,-96.698,0,0
179567,8,22,14,0,0,43.0158,-78.799,0,146
180294,8,22,14,0,0,41.6627,-91.5549,0,86
178960,8,22,14,0,0,42.6943,-87.867,0,63
182534,8,22,14,1,0,33.6546,-84.4066,0,60
179404,8,22,14,1,0,29.4005,-98.4504,0,119
180291,8,22,14,0,3,28.5401,-81.389,0,46
179221,8,22,14,0,1,41.7837,-72.701,0,1
214911,8,22,14,0,0,37.7576,-122.179,0,18
182574,8,22,14,0,0,26.1998,-97.7056,0,35
181163,8,22,14,0,1,42.3106,-71.0794,0,0
179479,8,22,14,0,2,36.3981,-76.929,0,5
192150,8,22,14,0,0,35.3953,-97.5966,0,90
179666,8,22,14,0,0,36.3038,-119.138,0,26
179257,8,22,14,0,1,36.7264,-76.566,0,77
179646,8,22,14,0,0,39.6653,-75.6041,0,17
180433,8,22,14,0,0,41.3728,-81.9262,0,7
179066,8,22,14,0,0,33.9607,-81,0,72
183553,8,22,14,0,0,40.6563,-95.8591,0,0
179486,8,22,14,0,0,32.787,-79.9542,0,111
180075,8,22,14,0,0,33.456,-112.083,0,24
179062,8,22,14,0,1,33.8685,-79.0671,0,58
181603,8,22,14,0,0,34.7391,-86.5764,0,21
180069,8,22,14,0,1,61.2262,-149.799,0,17
179059,8,22,14,0,1,41.7977,-87.6622,0,6
182526,8,22,14,0,0,31.2273,-81.5173,0,167
179396,8,22,14,0,0,40.4998,-111.403,0,54
179836,8,22,14,0,0,44.2314,-91.8589,0,92
181211,8,22,14,0,0,41.1893,-73.22,0,133
179226,8,22,14,1,1,35.0891,-89.9421,0,93
179791,8,22,14,1,0,35.8051,-78.7755,0,11
181700,8,22,14,1,1,27.7726,-97.4267,0,34
178998,8,22,14,2,1,43.0208,-89.4295,0,47
179498,8,22,14,0,1,33.8655,-79.7721,0,61
181362,8,22,14,0,1,31.8307,-102.48,0,81
179407,8,22,14,0,0,42.4893,-92.3379,0,61
199102,8,22,14,1,0,33.9823,-118.298,0,59
179881,8,22,14,0,1,39.3556,-76.6804,0,41
181303,8,22,14,0,0,32.365,-88.716,0,82
179237,8,22,14,0,1,37.4718,-77.5274,0,27
195183,8,22,14,0,0,33.7993,-84.412,0,55
179641,8,22,14,0,0,41.8542,-87.6456,0,2
179906,8,22,14,0,2,38.2598,-122.049,0,11
180402,8,22,14,0,0,48.7483,-122.49,0,42
183547,8,22,14,0,0,41.2185,-95.947,0,0
179611,8,22,14,0,1,47.17,-122.46,0,29
180400,8,22,14,0,0,39.7294,-105.025,0,4
179021,8,22,14,0,0,42.6774,-89.0282,0,44
183478,8,22,14,1,0,31.4329,-83.516,0,172
179599,8,22,14,0,0,32.1778,-110.978,0,3
180313,8,22,14,0,2,42.4589,-123.341,0,3
180501,8,22,14,0,0,40.7141,-74.0759,0,31
179233,8,22,14,0,0,37.9804,-84.538,0,0
214875,8,22,14,0,0,37.7622,-122.162,0,18
199104,8,22,14,1,0,34.0384,-118.164,0,51
181391,8,22,14,0,0,44.3025,-96.7893,0,7
180640,8,22,14,1,0,34.8879,-91.1946,0,49
212315,8,22,14,0,0,35.1751,-106.557,0,31
179494,8,22,14,0,0,32.2313,-80.9235,0,118
180551,8,22,14,0,1,32.6446,-83.902,0,140
186675,8,22,14,0,0,43.0688,-89.4025,0,76
179321,8,22,14,0,0,36.8763,-121.642,0,29
180102,8,22,14,0,1,28.511,-81.1818,0,50
186155,8,22,14,0,0,33.9197,-78.9288,0,105
179415,8,22,14,1,0,37.4233,-122.078,0,24
179319,8,22,14,0,0,32.6967,-117.086,0,79
184122,8,22,14,0,0,31.7228,-83.2491,0,155
179073,8,22,14,0,0,32.9418,-80.9041,0,90
179676,8,22,14,0,0,40.4689,-87.6653,0,106
182160,8,22,14,0,0,41.4677,-81.751,0,13
179071,8,22,14,0,1,39.3057,-76.5849,0,45
182673,8,22,14,1,0,26.2935,-97.981,0,40
179456,8,22,14,0,1,41.2975,-72.9287,0,95
179969,8,22,14,0,0,34.2119,-85.0988,0,14
180077,8,22,14,0,1,32.2105,-110.983,0,3
179648,8,22,14,0,1,41.7771,-87.6888,0,6
184051,8,22,14,1,0,33.8457,-84.2446,0,87
179263,8,22,14,1,1,34.1323,-117.311,0,40
180058,8,22,14,1,0,44.8312,-91.5221,1,91
179177,8,22,14,1,0,42.0917,-72.526,0,0
274839,8,22,14,0,1,38.5523,-90.6872,1,110
182195,8,22,14,0,0,40.6548,-74.1862,0,20
179533,8,22,14,0,1,35.0718,-89.8687,0,84
180192,8,22,14,0,1,26.6704,-81.8286,0,78
182172,8,22,14,0,1,36.8663,-75.9793,0,82
179334,8,22,14,1,0,40.7126,-74.2101,0,29
214923,8,22,14,0,0,37.7627,-122.165,0,18
180140,8,22,14,0,1,38.8598,-76.9715,0,0
182166,8,22,14,0,0,40.4962,-79.9445,0,0
179330,8,22,14,1,0,39.3108,-76.6328,0,40
214914,8,22,14,0,0,37.7951,-122.234,0,18
179702,8,22,14,0,1,41.813,-87.6116,0,26
181013,8,22,14,0,2,40.6384,-74.1316,0,61
179109,8,22,14,0,1,26.7218,-80.1105,0,86
192145,8,22,14,0,0,41.4105,-81.8351,0,14
180055,8,22,14,0,1,40.0442,-75.1661,0,0
179079,8,22,14,1,0,40.0072,-75.0987,0,0
179468,8,22,14,0,0,32.7941,-79.9572,1,111
179235,8,22,14,0,1,37.2419,-77.4239,0,63
202553,8,22,14,0,0,32.2981,-106.761,0,33
179515,8,22,14,1,0,34.3726,-84.9266,0,14
179096,8,22,14,0,1,32.7789,-83.7006,0,142
179326,8,22,14,0,0,38.8593,-76.97,0,0
178749,8,22,14,0,1,42.9465,-85.6431,0,75
357503,8,22,14,0,1,43.4012,-83.9494,0,95
179401,8,22,14,1,0,36.0457,-86.7439,1,53
185801,8,22,14,0,0,31.7591,-106.48,1,0
179692,8,22,14,0,0,35.4733,-97.5182,0,92
620207,8,22,14,0,0,31.7591,-106.48,0,77
179605,8,22,14,1,0,41.8797,-87.733,0,10
391989,8,22,14,1,1,26.8264,-97.7509,1,31
179887,8,22,14,0,1,39.2987,-76.5138,1,6
180059,8,22,14,0,0,40.9836,-75.4748,1,0
180082,8,22,14,2,0,34.6279,-92.4443,1,29
746104,8,22,14,0,0,33.7555,-84.3906,1,57
180182,8,22,14,0,1,30.0641,-81.5436,1,17
179343,8,22,14,0,0,40.934,-75.2738,1,0
179057,8,22,14,1,3,34.3532,-79.7658,1,55
180951,8,22,14,0,1,45.5708,-94.1374,0,0
179183,8,22,14,1,1,40.451,-79.9594,0,0
188785,8,22,14,0,0,45.08,-93.2423,0,0
180222,8,22,14,0,0,37.6134,-97.3538,0,96
178799,8,22,14,0,0,42.3357,-83.2373,0,17
192147,8,22,14,0,0,37.6358,-122.4,0,22
179344,8,22,14,0,0,41.7981,-71.4469,0,14
180199,8,22,14,0,1,30.4235,-87.2606,0,2
178774,8,22,14,0,0,42.447,-83.0835,0,7
192146,8,22,14,0,0,61.1765,-149.975,0,19
179709,8,22,14,0,0,39.79,-88.8708,0,101
179542,8,22,14,0,0,42.2801,-71.7919,0,0
178769,8,22,14,0,0,41.4918,-81.593,0,9
179463,8,22,14,0,0,32.9614,-80.043,0,117
180041,8,22,14,0,0,29.3994,-100.914,0,74
181443,8,22,14,0,0,39.4362,-92.433,0,6
179310,8,22,14,0,1,34.0338,-118.192,0,53
203582,8,22,14,0,0,43.7637,-92.5714,0,0
179664,8,22,14,0,0,33.816,-116.46,0,56
179099,8,22,14,0,0,26.6168,-81.711,0,79
180543,8,22,14,0,2,40.0015,-75.1274,0,0
181510,8,22,14,1,0,29.8444,-90.1046,0,84
215349,8,22,14,0,0,37.7615,-122.201,0,18
179342,8,22,14,1,0,40.5999,-74.4448,0,22
179112,8,22,14,0,1,40.7065,-74.0843,0,31
179682,8,22,14,0,1,37.5093,-77.4808,0,69
180874,8,22,14,0,0,36.852,-76.2811,0,89
178762,8,22,14,0,1,39.1167,-84.5707,0,32
188642,8,22,14,0,0,31.0916,-97.7576,0,54
179537,8,22,14,0,2,42.4439,-71.0181,0,0
180194,8,22,14,0,1,30.435,-87.1793,0,2
182326,8,22,14,1,0,32.6865,-85.302,0,38
179337,8,22,14,0,0,37.7306,-97.3076,0,89
179704,8,22,14,0,1,41.7946,-87.6429,0,6
178751,8,22,14,0,1,41.7866,-87.6729,0,6
179167,8,22,14,1,1,30.8814,-83.2932,0,175
225632,8,22,14,0,0,40.718,-73.7383,0,33
179551,8,22,14,0,0,42.3601,-71.0589,0,0
181077,8,22,14,0,0,42.0709,-72.6232,0,0
179134,8,22,14,0,2,40.2267,-74.7397,0,15
215427,8,22,14,0,0,37.7576,-122.179,0,18
182260,8,22,14,0,0,35.2687,-82.1714,0,113
179547,8,22,14,0,1,35.0453,-85.2697,0,28
181035,8,22,14,0,0,45.6387,-122.661,0,49
718636,8,23,14,0,0,0,0,1,0
662191,8,23,14,0,0,32.5051,-93.7455,1,2
180941,8,23,14,0,3,34.7335,-80.8014,1,45
180316,8,23,14,1,1,34.4877,-82.639,1,8
179388,8,23,14,0,1,32.3624,-94.8624,1,11
179450,8,23,14,0,1,34.989,-81.1182,1,47
180062,8,23,14,1,0,33.1764,-87.5246,0,70
179651,8,23,14,0,2,38.68,-75.6,1,39
179562,8,23,14,2,1,42.9088,-78.8172,1,141
309173,8,23,14,1,0,35.4415,-79.7395,0,52
179526,8,23,14,1,1,42.3004,-71.0861,1,0
290925,8,23,14,0,0,42.7673,-71.4588,0,0
181484,8,23,14,0,0,35.8292,-90.7258,1,59
180849,8,23,14,0,1,47.7574,-116.787,1,2
274769,8,23,14,0,1,40.0312,-75.1617,0,0
180540,8,23,14,1,0,40.0246,-75.0956,0,0
181606,8,23,14,1,0,33.4713,-86.8361,0,52
180138,8,23,14,0,1,30.5937,-87.0774,1,3
180044,8,23,14,1,0,29.8786,-95.654,1,135
179698,8,23,14,0,0,36.1671,-86.827,0,58
179424,8,23,14,1,0,29.2558,-98.3296,0,118
180231,8,23,14,1,1,38.6521,-90.2256,0,79
179760,8,23,14,1,1,34.2232,-77.9417,0,18
179903,8,23,14,0,1,33.7657,-116.989,0,42
179687,8,23,14,0,0,35.204,-97.4766,0,44
195454,8,23,14,0,1,40.2171,-74.7429,0,15
181371,8,23,14,0,0,37.8188,-81.1509,0,32
179661,8,23,14,0,1,41.7008,-87.5611,0,33
195023,8,23,14,0,0,42.6351,-71.3116,0,0
180052,8,23,14,2,0,40.032,-75.0315,0,0
181049,8,23,14,0,0,43.2058,-73.3209,0,113
179580,8,23,14,0,1,43.0347,-76.1602,0,128
179386,8,23,14,1,0,30.7273,-95.5433,0,18
183411,8,23,14,0,0,32.9311,-79.729,0,108
180985,8,23,14,0,1,43.0416,-87.9301,0,16
179493,8,23,14,0,0,34.8595,-82.0211,0,34
183074,8,23,14,0,1,42.3212,-85.1797,0,62
179830,8,23,14,0,0,42.4954,-96.4009,0,13
180571,8,23,14,0,1,43.0336,-76.1614,0,128
179484,8,23,14,1,0,39.2336,-76.7949,0,12
179615,8,23,14,0,1,41.9285,-87.6321,0,12
179347,8,23,14,1,0,39.7387,-84.2683,0,39
180744,8,23,14,0,1,35.1665,-89.8181,1,96
180047,8,23,14,0,1,42.0972,-72.5706,0,0
180269,8,23,14,0,0,61.4333,-142.922,0,39
179354,8,23,14,1,0,43.0239,-83.7261,0,34
179879,8,23,14,0,0,38.8996,-77.0425,0,0
179744,8,23,14,0,1,43.0606,-87.9376,0,16
215171,8,23,14,0,0,37.7718,-122.203,0,18
180133,8,23,14,0,1,37.5544,-77.437,0,71
181204,8,23,14,0,0,42.3366,-71.0545,0,0
179739,8,23,14,0,1,43.0141,-87.9185,0,8
214917,8,23,14,0,0,37.7989,-122.229,0,18
180122,8,23,14,1,0,27.801,-82.6782,0,69
180839,8,23,14,0,1,28.0331,-81.773,0,41
179622,8,23,14,0,1,40.7569,-73.9443,0,37
181207,8,23,14,0,1,41.2975,-72.9287,0,95
188729,8,23,14,0,0,33.9267,-84.3104,0,79
180797,8,23,14,0,0,37.0417,-82.6011,0,1
179617,8,23,14,0,1,40.6971,-73.7841,0,29
187834,8,23,14,0,0,41.283,-72.9286,0,95
179921,8,23,14,0,1,39.2974,-76.663,0,40
180297,8,23,14,2,0,30.0378,-89.9069,0,103
182442,8,23,14,0,0,36.7535,-95.9906,0,11
179919,8,23,14,0,1,39.3154,-76.5993,0,45
180285,8,23,14,1,1,33.9939,-118.256,0,59
181440,8,23,14,0,0,32.8132,-83.617,0,143
179924,8,23,14,0,1,39.3197,-76.5759,0,45
181155,8,23,14,0,1,42.2899,-71.0838,0,0
180136,8,23,14,1,0,38.8215,-76.9921,0,26
182026,8,23,14,0,1,38.4417,-88.9376,0,115
203987,8,23,14,0,0,27.9418,-82.478,0,60
180255,8,23,14,0,1,35.6673,-80.4879,0,76
181148,8,23,14,0,0,42.2815,-71.0607,0,0
179862,8,23,14,0,0,35.1111,-106.648,0,11
200648,8,23,14,2,0,39.2756,-81.5136,0,10
180253,8,23,14,0,0,34.9572,-78.9256,0,45
181055,8,23,14,0,1,40.8872,-73.8558,0,83
179700,8,23,14,0,1,42.0225,-87.6707,0,14
184579,8,23,14,0,2,32.6552,-79.9404,0,115
179754,8,23,14,0,0,40.0721,-80.7348,0,3
179352,8,23,14,0,0,39.7462,-84.3238,0,39
179696,8,23,14,0,0,36.8074,-76.3291,0,80
183844,8,23,14,0,0,38.6742,-77.3532,0,51
180099,8,23,14,1,0,25.4457,-80.4914,0,117
180748,8,23,14,0,1,36.1812,-86.8121,0,58
179609,8,23,14,0,2,40.6158,-73.9445,0,41
181722,8,23,14,0,1,33.5138,-90.1655,0,32
180097,8,23,14,0,1,35.0235,-85.2236,0,28
180650,8,23,14,0,0,39.411,-75.225,0,3
179602,8,23,14,0,0,37.7347,-87.1531,0,0
180785,8,23,14,0,0,38.8519,-104.757,0,16
180241,8,23,14,0,1,38.7131,-90.255,0,76
180105,8,23,14,0,1,35.0219,-85.2254,0,29
179695,8,23,14,0,2,37.0235,-76.4477,0,95
179375,8,23,14,1,1,42.9678,-91.8086,0,55
182581,8,23,14,0,0,29.9629,-90.052,0,99
179784,8,23,14,0,0,41.0064,-73.6831,0,91
180459,8,23,14,0,0,40.0574,-82.9239,0,25
182549,8,23,14,0,0,32.4083,-81.7815,0,160
179653,8,23,14,0,1,41.7152,-87.5601,0,33
224802,8,23,14,0,0,42.0999,-72.5896,0,0
180205,8,23,14,0,1,30.2435,-81.7259,0,15
181264,8,23,14,0,0,42.9134,-85.6956,0,77
180906,8,23,14,0,1,36.0606,-95.9727,0,71
179636,8,23,14,0,1,41.8486,-87.6931,0,21
180165,8,23,14,0,1,26.8001,-80.0549,0,88
181244,8,23,14,0,0,40.1136,-88.2104,0,103
179634,8,23,14,0,1,41.8831,-87.6791,0,10
192151,8,23,14,0,0,30.2093,-97.6529,0,51
179964,8,23,14,1,0,32.454,-84.9397,0,135
180949,8,23,14,0,1,35.9919,-78.8425,0,31
179395,8,23,14,0,1,36.1444,-115.065,0,14
190275,8,23,14,0,0,38.1906,-85.7452,0,0
179948,8,23,14,0,0,39.6884,-83.918,0,74
192152,8,23,14,0,0,33.6356,-84.4333,0,60
180935,8,23,14,0,0,34.2429,-77.9242,0,18
179943,8,23,14,0,0,39.1672,-76.6179,0,0
179381,8,23,14,0,1,29.7994,-95.3639,0,148
182477,8,23,14,0,3,34.7347,-80.7902,0,45
179926,8,23,14,1,0,33.5066,-112.005,0,28
180407,8,23,14,0,0,45.4765,-122.8,0,27
181241,8,23,14,0,0,42.4645,-73.2517,0,0
179768,8,23,14,1,0,35.7767,-78.6398,0,33
222811,8,23,14,2,0,42.9098,-78.8168,0,141
180405,8,23,14,0,0,45.5039,-122.874,0,28
181232,8,23,14,0,0,41.7028,-73.9101,0,104
179756,8,23,14,0,1,41.5317,-88.0642,0,86
182493,8,23,14,0,0,33.8316,-79.0695,0,58
222223,8,23,14,0,1,37.0367,-76.3114,0,92
181214,8,23,14,1,1,41.5894,-70.5814,0,0
179630,8,23,14,0,0,36.1433,-115.17,0,16
189526,8,23,14,0,0,38.947,-91.1035,0,41
180160,8,23,14,0,1,26.9312,-80.0978,0,82
180925,8,23,14,0,0,42.4942,-92.3277,0,62
179628,8,23,14,0,1,40.82,-73.959,0,70
189523,8,23,14,0,0,38.9698,-91.1329,0,41
180143,8,23,14,0,1,44.505,-69.5221,0,54
180910,8,23,14,0,0,38.2441,-85.7637,0,0
180307,8,23,14,0,0,41.2301,-95.941,0,0
179393,8,23,14,0,1,42.2303,-83.62,0,54
199056,8,23,14,0,0,36.1773,-115.176,0,6
179795,8,23,14,0,0,39.8912,-104.97,0,34
192153,8,23,14,0,0,42.7484,-73.8185,0,110
180214,8,23,14,0,1,41.2817,-95.9361,0,0
180953,8,23,14,0,1,35.9943,-78.8526,0,31
179659,8,23,14,0,1,41.717,-87.5647,0,33
182726,8,23,14,0,1,39.3643,-74.4336,0,2
180045,8,23,14,0,0,30.4491,-91.1871,0,67
180475,8,23,14,0,1,43.0223,-83.6868,0,49
179657,8,23,14,0,1,36.3006,-95.9915,0,36
182712,8,23,14,0,0,39.4798,-75.0132,0,1
179797,8,23,14,1,0,36.0512,-78.9054,0,31
180020,8,23,14,1,0,31.5941,-97.1089,0,12
179419,8,23,14,0,1,36.0548,-86.6191,0,59
181336,8,23,14,0,1,35.2754,-97.5917,0,20
179997,8,23,14,0,1,41.6684,-86.2845,0,7
180465,8,23,14,0,0,40.6816,-74.1975,0,20
179399,8,23,14,1,0,42.4931,-92.3288,0,62
182909,8,23,14,0,1,33.9157,-83.7389,0,114
179825,8,23,14,0,0,42.5114,-96.4093,0,14
180486,8,23,14,0,1,41.4529,-82.1838,0,56
181499,8,23,14,1,0,33.5099,-112.006,0,28
180468,8,23,14,0,1,39.9938,-82.9816,0,25
180962,8,23,14,0,0,36.0897,-95.9617,0,71
182719,8,23,14,0,1,39.3666,-74.4345,0,2
194642,8,23,14,0,0,33.8099,-84.4082,0,54
180216,8,23,14,1,0,38.5859,-95.2679,0,59
180462,8,23,14,0,0,34.0689,-117.774,0,52
179390,8,23,14,0,1,34.0432,-118.064,0,57
181168,8,23,14,0,0,43.0463,-89.4965,0,78
214898,8,23,14,0,0,37.7965,-122.26,0,18
180792,8,23,14,0,0,36.5647,-82.565,0,2
180273,8,23,14,0,0,38.2329,-85.7396,0,0
185590,8,23,14,0,3,39.1352,-94.6651,0,35
180107,8,23,14,1,0,26.7272,-80.055,0,88
185054,8,23,14,0,0,40.0767,-80.8717,0,95
212038,8,23,14,0,0,38.8437,-76.8849,0,25
181855,8,23,14,1,0,30.4712,-91.1655,0,67
179913,8,23,14,0,0,39.7733,-75.5119,0,1
180970,8,23,14,2,0,41.8119,-87.7078,0,1
180226,8,23,14,0,1,37.6699,-97.2364,0,88
179812,8,23,14,0,1,35.9929,-78.8902,0,29
179807,8,23,14,1,0,34.5919,-91.1353,0,48
179613,8,23,14,0,1,40.8254,-73.8929,0,85
181802,8,23,14,0,1,32.4143,-93.8848,0,4
179716,8,23,14,0,0,39.6676,-79.966,0,51
181308,8,23,14,1,0,32.5087,-88.5369,0,45
181429,8,24,14,0,2,38.6725,-90.2041,1,79
180120,8,24,14,1,0,27.9779,-82.4339,0,61
181345,8,24,14,1,0,47.4734,-121.739,1,5
182350,8,24,14,1,0,30.2269,-92.0015,0,44
181234,8,24,14,1,0,41.4451,-74.0127,0,99
261780,8,24,14,0,0,35.2293,-101.808,0,87
480872,8,24,14,0,3,42.4557,-83.0289,2,28
180185,8,24,14,0,0,42.8162,-86.0913,1,90
314035,8,24,14,0,1,33.9197,-78.9288,0,105
180203,8,24,14,3,0,33.828,-84.951,0,67
181528,8,24,14,0,0,47.4968,-122.261,1,37
180262,8,24,14,0,0,36.0684,-80.2193,0,71
463518,8,24,14,0,1,36.1361,-115.136,1,16
186448,8,24,14,0,1,38.5844,-121.494,0,7
182246,8,24,14,0,0,39.9156,-75.2564,1,0
274775,8,24,14,0,1,40.0158,-75.1411,0,0
187079,8,24,14,0,0,32.2162,-110.971,1,3
181065,8,24,14,1,0,41.7249,-71.2117,0,0
182329,8,24,14,1,0,28.5615,-81.431,0,46
180956,8,24,14,1,0,35.1532,-97.4769,1,20
180209,8,24,14,1,0,41.9006,-87.7536,1,8
180131,8,24,14,0,3,38.2937,-77.5158,0,88
180267,8,24,14,0,1,29.3755,-98.474,0,119
180889,8,24,14,1,0,37.8812,-82.1905,0,20
195022,8,24,14,0,0,42.6296,-71.3239,0,0
180800,8,24,14,1,0,39.095,-94.5608,0,23
181317,8,24,14,0,0,32.2219,-90.2282,0,68
179998,8,24,14,0,0,41.5462,-88.0607,0,86
182907,8,24,14,0,0,33.929,-83.7749,0,114
180580,8,24,14,1,3,33.4667,-81.9741,0,124
181311,8,24,14,0,0,32.2219,-90.2282,0,68
179995,8,24,14,1,0,41.6462,-87.4462,0,2
182717,8,24,14,0,0,29.9653,-90.0658,0,93
180565,8,24,14,0,0,43.0207,-76.143,0,128
180929,8,24,14,0,0,34.2221,-77.939,0,18
179917,8,24,14,0,1,39.2996,-76.5709,0,45
181788,8,24,14,0,0,39.1189,-76.7076,0,32
180394,8,24,14,0,3,42.4557,-83.0289,0,28
180928,8,24,14,0,0,34.2097,-77.8802,0,20
179915,8,24,14,1,0,39.3229,-76.597,0,43
180127,8,24,14,1,0,29.5209,-98.4968,0,123
180796,8,24,14,0,1,36.9292,-82.642,0,1
180559,8,24,14,0,0,40.236,-76.8941,0,0
179992,8,24,14,0,0,41.1476,-85.1287,0,81
179911,8,24,14,1,1,39.155,-75.5401,0,31
182291,8,24,14,0,0,38.6308,-90.2031,0,78
180449,8,24,14,0,1,37.5621,-122.31,0,22
215346,8,24,14,0,0,37.7751,-122.175,0,18
180861,8,24,14,0,1,41.964,-87.6503,0,13
181522,8,24,14,0,0,33.4066,-111.668,0,16
180176,8,24,14,0,0,38.8741,-77.0129,0,0
215221,8,24,14,0,0,37.8113,-122.287,0,18
180627,8,24,14,0,0,31.8597,-81.564,0,168
181189,8,24,14,0,0,40.7184,-89.6369,0,92
180031,8,24,14,0,0,37.978,-84.5295,0,0
185180,8,24,14,0,1,42.7584,-90.7991,0,49
180624,8,24,14,0,0,31.8931,-81.3001,0,164
215337,8,24,14,0,0,37.7852,-122.239,0,18
181134,8,24,14,0,0,37.7944,-122.416,0,17
184334,8,24,14,0,0,30.2209,-95.5673,0,15
180621,8,24,14,0,0,32.1971,-81.4379,0,160
181090,8,24,14,0,0,42.2871,-71.0938,0,0
179956,8,24,14,0,0,33.7412,-79.0232,0,68
182207,8,24,14,0,0,40.7408,-74.2589,0,27
180514,8,24,14,0,0,41.2286,-75.8923,0,0
180878,8,24,14,0,2,35.7986,-95.4004,0,13
179951,8,24,14,0,1,33.4488,-82.0576,0,124
181417,8,24,14,0,0,44.7618,-108.79,0,25
180028,8,24,14,1,0,38.0016,-121.808,0,11
180197,8,24,14,1,1,41.7495,-87.6015,0,33
180189,8,24,14,1,0,41.8711,-87.6961,0,9
180871,8,24,14,0,1,36.8641,-76.2702,0,89
180881,8,24,14,0,0,35.4072,-97.4947,0,92
181641,8,24,14,0,0,37.7217,-89.2179,0,115
180038,8,24,14,1,0,41.8518,-87.6991,0,21
187190,8,24,14,0,0,30.0054,-90.0364,0,97
180634,8,24,14,0,1,30.8439,-83.2803,0,177
181600,8,24,14,0,0,34.7495,-86.6101,0,19
180034,8,24,14,0,2,41.8555,-87.6484,0,2
186889,8,24,14,0,3,34.0984,-118.336,0,50
180631,8,24,14,1,0,33.5995,-84.3283,0,76
181548,8,24,14,0,0,33.6381,-117.823,0,74
181597,8,24,14,0,1,34.6786,-86.585,0,53
186517,8,24,14,0,0,39.294,-76.62,0,40
180530,8,24,14,0,0,34.827,-81.8024,0,33
181195,8,24,14,0,2,29.7353,-94.9512,0,128
179961,8,24,14,0,0,32.4861,-84.9802,0,135
182344,8,24,14,0,0,28.6806,-81.3391,0,29
180519,8,24,14,0,1,40.0318,-75.1131,0,0
181192,8,24,14,0,1,33.6057,-101.878,0,84
179958,8,24,14,0,0,34.8579,-82.0193,0,34
182198,8,24,14,0,1,40.4627,-79.9285,0,0
179974,8,24,14,0,0,32.2017,-81.4512,0,160
180802,8,24,14,1,0,39.1215,-94.6707,0,34
192155,8,24,14,0,0,30.1287,-93.2136,0,36
180145,8,24,14,0,1,39.084,-84.4947,0,0
179937,8,24,14,1,0,39.2464,-84.5842,0,29
182963,8,24,14,0,0,44.7748,-88.5998,0,6
180153,8,24,14,0,1,28.5392,-81.4334,0,46
180820,8,24,14,0,1,36.172,-115.13,0,11
182020,8,24,14,0,0,40.7051,-89.7042,0,91
180148,8,24,14,0,0,38.9676,-77.0278,0,0
210701,8,24,14,0,1,35.1875,-78.0615,0,21
180806,8,24,14,1,0,39.8681,-104.938,0,30
181928,8,24,14,1,1,36.3376,-78.4,0,32
180852,8,24,14,0,0,35.081,-106.615,0,18
180012,8,24,14,1,2,41.9041,-87.7533,0,8
180609,8,24,14,0,2,31.5753,-84.1736,0,154
181488,8,24,14,0,0,34.7183,-92.3496,0,34
180007,8,24,14,3,4,34.286,-118.446,0,39
199093,8,24,14,1,0,34.2862,-118.446,0,39
180593,8,24,14,1,0,33.5528,-85.0854,0,69
181421,8,24,14,0,0,45.5063,-91.7333,0,75
179934,8,24,14,0,3,34.0901,-118.388,0,50
183624,8,24,14,0,0,41.3048,-72.923,0,96
180409,8,24,14,0,1,39.1019,-84.5133,0,32
209545,8,24,14,0,1,42.8571,-106.325,0,56
180958,8,24,14,0,1,35.4841,-97.5745,0,88
180172,8,24,14,0,0,38.9542,-77.0046,0,0
179947,8,24,14,1,1,42.2322,-83.6238,0,54
182090,8,24,14,1,0,42.3122,-122.896,0,6
180168,8,24,14,1,1,42.3521,-83.1357,0,6
180617,8,24,14,0,0,32.1683,-81.9096,0,157
181515,8,24,14,0,1,41.6203,-83.6622,0,46
180162,8,24,14,0,0,38.9205,-77.041,0,0
215158,8,24,14,0,0,37.8385,-122.266,0,15
180613,8,24,14,0,0,31.8339,-81.6001,0,168
195535,8,24,14,1,0,35.0092,-90.0076,0,87
180026,8,24,14,0,1,41.7793,-87.6764,0,6
182190,8,24,14,0,1,41.1187,-87.8871,0,79
214851,8,24,14,0,0,37.7494,-122.164,0,18
181089,8,24,14,0,1,42.3698,-71.0419,0,0
180022,8,24,14,1,0,41.8025,-87.6454,0,6
184328,8,24,14,0,0,30.1619,-95.4672,0,15
180414,8,24,14,0,1,41.4742,-81.7591,0,13
181032,8,24,14,0,1,47.7065,-122.346,0,32
